,blueWins,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueTotalExperience
3150,0,3,5,3,0,0,0,0,15242,17856
3151,0,10,7,5,1,1,0,0,17454,18029
3152,0,5,3,6,1,1,0,0,16053,17817
3153,1,2,9,1,0,0,0,0,14975,16649
3154,1,4,4,4,1,1,0,0,16095,18669
3155,1,8,5,11,0,0,0,0,17123,17944
3156,0,6,5,14,1,1,0,0,16986,17323
3157,0,3,3,3,0,0,0,0,14731,17886
3158,1,8,3,9,1,1,0,0,17316,18689
3159,1,1,3,2,0,0,0,0,14889,17345
3160,0,5,6,4,1,0,1,0,16416,18647
3161,1,7,11,10,0,0,0,0,16943,17177
3162,1,13,3,13,1,0,1,1,19940,20030
3163,0,8,7,5,0,0,0,0,16204,17473
3164,1,7,10,7,1,1,0,0,17062,18221
3165,0,6,5,6,0,0,0,0,15691,17592
3166,0,1,11,0,0,0,0,0,13511,16013
3167,1,12,2,11,0,0,0,0,18927,19861
3168,1,7,6,10,1,1,0,0,16164,17989
3169,1,4,4,8,0,0,0,0,15572,17404
3170,0,5,7,2,1,0,1,1,17469,17964
3171,1,3,10,4,1,1,0,0,14686,17582
3172,0,8,6,10,0,0,0,0,16325,17831
3173,1,9,4,12,1,1,0,0,17233,17651
3174,0,3,8,4,0,0,0,0,16004,18128
3175,1,6,6,9,0,0,0,0,16651,16985
3176,1,2,6,2,0,0,0,0,14959,17503
3177,0,5,10,4,0,0,0,0,15917,17246
3178,1,6,6,9,0,0,0,0,15754,16844
3179,0,8,8,9,1,1,0,0,16891,17845
3180,0,3,15,3,0,0,0,0,14878,16826
3181,1,7,3,7,0,0,0,0,17150,19389
3182,0,5,4,6,1,1,0,0,15941,17661
3183,1,7,3,11,0,0,0,0,17802,19422
3184,1,5,6,4,1,1,0,0,15548,18653
3185,1,5,2,6,0,0,0,0,15556,17886
3186,1,6,5,6,1,1,0,0,16098,18103
3187,1,6,5,6,1,0,1,0,16107,17538
3188,0,7,2,6,0,0,0,0,16315,18067
3189,0,6,7,13,1,0,1,0,16587,16824
3190,0,8,6,9,0,0,0,0,16112,16844
3191,1,10,2,12,2,1,1,0,18212,18905
3192,0,3,5,2,0,0,0,0,14761,17479
3193,0,5,5,5,1,1,0,0,17613,19706
3194,0,8,5,13,0,0,0,0,16384,16954
3195,1,6,6,3,0,0,0,0,17001,19154
3196,0,4,9,3,0,0,0,0,15084,16366
3197,1,8,8,5,0,0,0,0,16918,18396
3198,1,9,8,13,0,0,0,0,18562,18633
3199,1,5,6,9,1,1,0,0,15822,17481
3200,0,9,4,10,1,1,0,0,17405,18506
3201,1,11,5,12,2,1,1,1,19696,18881
3202,1,9,11,11,0,0,0,0,17322,16229
3203,1,4,2,4,0,0,0,0,15532,17669
3204,0,10,8,7,0,0,0,0,17823,17275
3205,0,1,12,0,0,0,0,0,13291,15898
3206,1,7,11,7,0,0,0,0,16851,16674
3207,1,7,2,8,0,0,0,0,16830,18443
3208,1,5,5,7,0,0,0,0,16061,18238
3209,0,2,2,2,0,0,0,0,15608,17516
3210,0,5,9,3,0,0,0,0,15144,16696
3211,0,7,6,7,0,0,0,0,15778,15796
3212,1,2,4,1,0,0,0,0,14721,18073
3213,1,8,3,6,0,0,0,0,16154,18075
3214,0,6,9,4,0,0,0,0,15136,18082
3215,0,2,4,3,0,0,0,0,14231,16339
3216,1,4,2,4,1,0,1,0,16470,19232
3217,1,0,3,0,0,0,0,0,13674,17384
3218,0,5,10,5,0,0,0,0,15251,16852
3219,1,11,5,14,1,0,1,0,18856,19227
3220,1,7,9,8,0,0,0,0,16274,17652
3221,0,7,8,5,1,0,1,0,17241,18072
3222,1,4,8,4,1,0,1,1,16201,15667
3223,0,5,10,6,0,0,0,0,15622,16556
3224,0,7,6,8,1,1,0,0,17575,17019
3225,1,5,10,8,1,1,0,0,16408,18014
3226,1,9,7,13,1,1,0,0,18073,19907
3227,1,4,9,4,0,0,0,0,15370,17168
3228,0,2,4,1,0,0,0,0,14659,17566
3229,0,11,5,10,0,0,0,1,18855,18139
3230,0,2,5,2,0,0,0,0,14695,16864
3231,0,6,7,7,1,0,1,1,17927,18100
3232,1,5,2,5,1,1,0,0,16326,18135
3233,1,12,4,13,1,1,0,0,18552,17072
3234,1,7,2,3,1,1,0,0,16669,18607
3235,0,6,13,8,0,0,0,0,15304,15933
3236,0,5,6,6,0,0,0,0,15242,16792
3237,0,2,3,5,1,0,1,0,14237,17344
3238,0,3,9,4,0,0,0,0,14280,15054
3239,1,9,8,15,0,0,0,0,18809,18415
3240,0,0,6,0,1,0,1,0,14238,16667
3241,0,4,5,5,1,1,0,0,15101,17275
3242,1,8,1,11,1,0,1,0,18237,19105
3243,1,8,1,5,1,1,0,2,19820,19369
3244,0,9,8,9,1,1,0,0,16884,17197
3245,0,6,14,7,1,1,0,0,15880,16941
3246,0,4,9,3,0,0,0,0,15430,18275
3247,0,2,5,2,0,0,0,0,14258,17644
3248,1,0,5,0,0,0,0,0,14849,17923
3249,1,7,7,6,0,0,0,0,17023,17502
3250,1,12,5,9,0,0,0,0,19143,20064
3251,0,5,6,4,0,0,0,0,15620,17968
3252,1,8,8,11,1,1,0,0,18623,17867
3253,1,5,3,5,0,0,0,0,16564,18605
3254,1,11,7,16,1,1,0,0,18421,18519
3255,0,7,5,8,1,0,1,0,17364,18990
3256,1,8,7,14,1,1,0,0,16749,17759
3257,0,9,10,9,0,0,0,0,17987,17683
3258,0,6,7,4,1,1,0,0,16103,18017
3259,1,10,6,12,0,0,0,0,18384,18718
3260,1,9,7,14,1,0,1,0,17465,17463
3261,0,6,9,8,0,0,0,0,15591,16788
3262,1,3,2,2,0,0,0,0,15391,17387
3263,0,2,9,2,0,0,0,0,14953,17850
3264,1,5,2,11,1,1,0,0,16640,18989
3265,1,3,5,4,1,1,0,0,15501,17414
3266,0,11,6,12,1,1,0,0,18891,19302
3267,1,6,8,4,1,1,0,0,16999,18661
3268,1,11,8,11,0,0,0,0,18291,18744
3269,0,1,4,1,0,0,0,0,14588,18059
3270,1,6,2,4,1,1,0,0,16432,18849
3271,0,5,10,3,1,0,1,0,16199,17974
3272,1,10,8,12,1,1,0,0,17342,17885
3273,0,3,1,4,1,0,1,0,16247,19000
3274,1,8,4,4,1,1,0,0,17038,18971
3275,0,3,6,2,0,0,0,0,14607,17527
3276,0,5,10,8,0,0,0,0,14839,16702
3277,1,3,7,5,0,0,0,0,15142,17554
3278,0,8,4,10,1,1,0,0,17836,19239
3279,1,6,6,6,1,1,0,0,16538,18750
3280,1,15,9,22,1,1,0,0,20558,18104
3281,1,13,5,18,1,1,0,0,19813,18543
3282,1,14,6,11,1,1,0,0,18537,19024
3283,1,5,0,5,2,1,1,1,17806,18750
3284,1,13,5,11,0,0,0,0,20853,20248
3285,0,5,2,5,0,0,0,0,16441,19798
3286,0,4,4,5,0,0,0,0,15801,18475
3287,0,4,5,6,1,1,0,0,15871,17211
3288,0,7,8,6,0,0,0,0,16199,16645
3289,0,5,9,7,0,0,0,0,15831,17389
3290,0,2,8,1,0,0,0,0,14467,16928
3291,0,6,10,12,1,1,0,0,17795,18362
3292,1,5,7,4,1,1,0,0,15832,18359
3293,1,13,5,9,2,1,1,0,18170,19022
3294,0,5,2,6,1,1,0,0,16196,18411
3295,0,2,3,4,0,0,0,0,14680,17465
3296,1,9,6,8,1,1,0,0,17029,17944
3297,0,3,3,4,0,0,0,0,14298,17567
3298,0,1,10,0,0,0,0,0,14058,16535
3299,1,8,4,11,2,1,1,0,17385,18040
3300,1,11,7,10,0,0,0,0,19008,19915
3301,0,8,9,13,0,0,0,0,18038,18690
3302,1,6,3,3,0,0,0,0,16454,18902
3303,1,11,9,9,1,1,0,0,18313,17999
3304,1,6,3,7,0,0,0,0,17057,17917
3305,0,4,11,5,0,0,0,0,15046,17088
3306,0,3,6,5,0,0,0,0,14455,16461
3307,1,11,5,12,0,0,0,0,18480,17912
3308,1,12,9,11,0,0,0,0,19153,18170
3309,1,5,4,5,1,1,0,0,16688,18714
3310,0,6,8,6,0,0,0,0,15567,16972
3311,1,3,0,3,1,1,0,0,15429,18375
3312,1,9,6,10,1,0,1,0,17491,18181
3313,0,9,6,15,1,1,0,0,17679,17322
3314,1,8,4,9,1,1,0,0,17397,19011
3315,0,7,14,11,0,0,0,0,14416,11286
3316,0,7,11,10,0,0,0,0,16820,16714
3317,1,6,4,5,0,0,0,0,15659,17407
3318,1,10,8,6,0,0,0,1,19353,18423
3319,0,11,9,13,0,0,0,0,17794,18646
3320,1,7,8,2,1,1,0,0,16443,17912
3321,1,7,2,9,0,0,0,0,17773,20821
3322,1,6,13,5,1,1,0,0,14996,17677
3323,0,5,9,3,1,1,0,0,15803,18061
3324,1,6,9,8,0,0,0,0,16241,18864
3325,1,11,9,11,1,1,0,0,17774,18440
3326,0,6,6,4,0,0,0,0,15823,18209
3327,1,10,0,7,0,0,0,0,17684,19113
3328,0,8,4,5,0,0,0,0,17898,18482
3329,1,3,5,3,2,1,1,0,15562,16991
3330,0,3,4,4,0,0,0,0,14881,17401
3331,1,5,2,9,2,1,1,0,16636,19367
3332,1,7,8,5,0,0,0,0,16396,18362
3333,0,3,7,4,0,0,0,0,15396,16586
3334,1,11,11,7,1,0,1,0,18164,18492
3335,1,11,9,17,0,0,0,0,17774,17519
3336,0,6,4,8,0,0,0,0,16990,18051
3337,1,6,2,6,1,1,0,0,16508,18539
3338,0,3,6,1,0,0,0,0,15533,18287
3339,1,4,3,5,1,1,0,0,15391,17937
3340,1,2,3,3,0,0,0,0,15076,16299
3341,1,7,7,6,0,0,0,0,16119,16658
3342,0,2,7,2,0,0,0,0,14377,17408
3343,1,3,7,0,0,0,0,0,13958,17193
3344,1,13,11,8,1,1,0,0,18834,17602
3345,1,10,7,6,1,1,0,0,17895,18393
3346,1,6,7,4,0,0,0,0,16526,18436
3347,0,8,9,9,0,0,0,0,16075,17316
3348,0,9,10,10,1,0,1,2,18947,17963
3349,0,3,10,2,0,0,0,0,15137,16725
3350,0,5,4,5,0,0,0,0,16157,17603
3351,0,4,6,2,0,0,0,0,15152,17748
3352,1,8,4,8,0,0,0,0,17041,17082
3353,1,6,0,7,1,1,0,0,16742,19873
3354,0,4,6,3,1,1,0,0,15660,17755
3355,1,6,3,5,0,0,0,0,16298,19052
3356,1,4,7,5,1,1,0,0,15860,18449
3357,1,6,8,3,1,1,0,0,15809,18321
3358,1,13,2,18,0,0,0,0,19470,20453
3359,0,15,4,22,2,1,1,0,19660,17870
3360,0,2,9,4,0,0,0,0,13631,15864
3361,1,8,5,11,0,0,0,0,16748,17343
3362,0,1,3,0,0,0,0,0,14434,17904
3363,1,5,5,5,0,0,0,0,16287,16978
3364,0,4,8,3,1,1,0,0,15102,16371
3365,1,4,1,4,2,1,1,0,15492,18241
3366,1,4,6,3,1,1,0,0,14554,16715
3367,1,4,6,5,0,0,0,0,15403,17661
3368,0,0,9,0,0,0,0,0,13024,15869
3369,1,5,7,7,1,1,0,0,15799,17838
3370,0,7,8,8,1,0,1,0,17127,17974
3371,1,9,7,10,2,1,1,0,17208,18913
3372,1,8,7,17,0,0,0,0,16860,15585
3373,0,9,13,12,0,0,0,0,18082,17805
3374,0,4,16,5,0,0,0,0,14813,14354
3375,1,8,7,14,0,0,0,0,17989,18476
3376,1,6,7,9,0,0,0,0,15815,16506
3377,1,8,5,12,1,1,0,0,17991,19538
3378,0,8,9,5,0,0,0,0,16560,17640
3379,0,4,3,5,0,0,0,0,15260,17619
3380,0,2,10,1,0,0,0,0,13544,15367
3381,1,4,6,4,0,0,0,0,15462,18980
3382,0,3,9,2,1,1,0,0,15000,16731
3383,1,6,2,6,1,0,1,0,16399,18784
3384,0,5,5,1,0,0,0,0,14594,17746
3385,1,13,2,10,1,0,1,1,21046,19706
3386,0,4,6,5,1,1,0,0,15382,17876
3387,1,5,9,8,0,0,0,0,16095,17192
3388,0,3,10,1,0,0,0,0,14863,17880
3389,0,10,9,9,0,0,0,0,17668,18625
3390,0,6,13,6,0,0,0,0,16420,16281
3391,1,7,7,8,0,0,0,0,17194,18161
3392,1,13,7,9,0,0,0,0,19529,19763
3393,1,9,7,11,1,1,0,0,17762,18599
3394,1,5,4,4,0,0,0,0,16987,18495
3395,1,7,4,7,0,0,0,0,16985,18420
3396,0,2,8,4,0,0,0,0,14845,16713
3397,0,11,11,10,0,0,0,0,18174,17137
3398,1,7,6,7,1,1,0,0,17120,18447
3399,0,5,7,6,1,1,0,0,15776,16824
3400,1,5,8,6,0,0,0,0,17175,18994
3401,0,5,10,4,0,0,0,0,15656,16714
3402,0,4,7,4,1,1,0,0,14867,17173
3403,1,7,6,5,1,1,0,0,17381,18938
3404,1,12,3,8,2,1,1,0,18821,20341
3405,0,4,5,5,0,0,0,0,14459,17799
3406,0,6,9,6,1,1,0,0,16654,18387
3407,1,6,4,11,0,0,0,0,17438,18793
3408,1,5,4,4,0,0,0,0,17431,18675
3409,1,6,4,5,1,1,0,0,17327,19938
3410,1,7,10,5,2,1,1,1,17637,17342
3411,1,6,8,4,1,1,0,0,16021,18021
3412,1,7,3,13,1,1,0,0,16997,17603
3413,0,5,9,7,1,1,0,0,15530,17375
3414,1,2,6,2,0,0,0,0,14569,16380
3415,1,7,5,7,0,0,0,0,17212,18257
3416,0,10,12,8,0,0,0,0,18494,19080
3417,0,4,8,3,1,0,1,0,15632,17715
3418,1,5,3,4,0,0,0,0,17455,19749
3419,1,5,3,4,1,1,0,0,15716,18832
3420,1,9,3,8,2,1,1,0,17577,20010
3421,1,7,3,10,1,1,0,0,17822,19861
3422,0,5,1,6,1,1,0,0,15381,17703
3423,1,5,7,7,0,0,0,0,15485,16891
3424,1,6,5,5,1,0,1,0,16953,18804
3425,0,2,14,0,0,0,0,0,13229,15040
3426,1,4,5,5,1,1,0,0,16579,19488
3427,0,5,7,5,0,0,0,0,15562,17777
3428,1,6,7,8,1,0,1,0,17192,18065
3429,1,7,1,9,1,0,1,1,18764,18764
3430,0,4,9,2,0,0,0,0,15790,16879
3431,1,10,6,11,1,1,0,0,19380,19467
3432,0,6,7,8,0,0,0,0,16554,17192
3433,0,3,9,4,0,0,0,0,14017,16680
3434,0,14,6,14,1,1,0,0,20136,19337
3435,1,7,6,6,1,1,0,0,16717,18457
3436,1,5,6,8,1,0,1,0,15927,17498
3437,0,6,14,8,0,0,0,0,15729,16459
3438,0,2,9,0,1,1,0,0,14814,17587
3439,0,6,2,5,1,1,0,0,16610,18058
3440,1,7,6,7,2,1,1,0,17588,18328
3441,0,6,4,4,1,1,0,0,16017,17471
3442,0,2,5,5,0,0,0,0,14851,17101
3443,0,4,7,3,2,1,1,0,15420,17930
3444,1,6,8,9,0,0,0,0,15476,16323
3445,0,1,5,3,0,0,0,0,14463,18394
3446,1,9,6,15,1,1,0,0,17653,18042
3447,0,3,2,1,0,0,0,0,15097,18396
3448,1,6,4,2,1,1,0,0,16476,18421
3449,1,12,1,12,1,1,0,0,20136,20899
3450,0,2,2,3,0,0,0,0,14385,17383
3451,0,6,9,4,0,0,0,0,16672,18758
3452,1,6,9,7,0,0,0,0,17286,18839
3453,0,4,1,4,0,0,0,0,16385,18374
3454,1,9,6,7,0,0,0,0,16902,17878
3455,1,8,2,11,2,1,1,0,17127,19195
3456,1,9,2,13,0,0,0,0,18383,18694
3457,0,6,10,4,0,0,0,0,15475,15944
3458,1,12,11,13,0,0,0,0,18950,18183
3459,1,7,0,11,1,1,0,0,16942,17249
3460,0,3,7,3,0,0,0,0,15423,18648
3461,0,10,7,10,0,0,0,0,18296,18788
3462,0,6,13,6,0,0,0,0,15166,15761
3463,0,5,8,6,0,0,0,0,16230,18114
3464,1,14,3,17,1,1,0,0,20005,20561
3465,0,2,1,3,0,0,0,0,14485,17358
3466,0,2,2,3,1,1,0,0,15313,18483
3467,1,9,6,7,0,0,0,0,17147,19004
3468,0,5,7,4,0,0,0,0,16078,18042
3469,0,4,5,5,0,0,0,0,14511,17013
3470,0,4,1,4,1,1,0,0,15224,17138
3471,0,7,10,7,0,0,0,0,15989,16090
3472,1,7,1,10,0,0,0,0,17558,19554
3473,1,5,4,2,0,0,0,0,15215,16664
3474,1,4,9,2,0,0,0,0,14887,15841
3475,0,2,12,1,0,0,0,0,14100,16725
3476,1,7,5,7,1,1,0,0,17097,17368
3477,0,2,10,0,0,0,0,0,14082,16368
3478,1,6,6,7,0,0,0,0,17500,18692
3479,1,11,4,12,2,1,1,0,17970,19866
3480,1,4,4,5,0,0,0,0,15198,18486
3481,1,5,3,3,0,0,0,0,17194,19447
3482,0,3,7,3,0,0,0,0,14951,17632
3483,0,7,2,9,1,1,0,0,16966,19062
3484,1,3,6,4,1,1,0,0,14513,16872
3485,0,10,7,13,0,0,0,0,18446,19075
3486,0,8,6,9,0,0,0,0,17100,18774
3487,1,13,7,16,2,1,1,1,20611,19378
3488,1,8,7,11,0,0,0,0,18672,19296
3489,0,1,3,1,0,0,0,0,14988,18065
3490,0,6,10,5,0,0,0,0,17250,18266
3491,1,11,3,14,1,0,1,1,20145,19898
3492,1,7,4,8,1,1,0,0,17325,18954
3493,1,10,1,7,1,0,1,0,19336,21123
3494,0,1,11,0,0,0,0,0,13701,15626
3495,0,6,5,6,1,1,0,0,15765,17647
3496,0,4,2,2,0,0,0,0,14841,17969
3497,0,4,4,4,0,0,0,0,15597,17541
3498,0,1,7,0,0,0,0,0,13828,16964
3499,0,6,5,9,0,0,0,0,16275,18687
3500,0,5,7,5,0,0,0,0,16763,19010
3501,1,16,5,28,0,0,0,0,21089,18924
3502,0,4,8,2,0,0,0,0,15155,16875
3503,1,8,3,9,2,1,1,0,17226,18458
3504,0,7,7,6,1,0,1,0,17634,18416
3505,1,9,3,8,1,1,0,0,17562,18512
3506,1,5,6,7,0,0,0,0,16161,18920
3507,1,13,5,18,1,1,0,1,20853,20447
3508,1,1,5,1,1,0,1,0,15743,18383
3509,1,3,3,6,1,0,1,0,15204,17963
3510,0,3,4,4,0,0,0,0,15013,16860
3511,1,11,4,8,1,0,1,1,20176,19773
3512,0,6,6,5,0,0,0,0,15856,17723
3513,1,9,4,10,2,1,1,0,17097,18583
3514,0,6,8,7,0,0,0,0,16595,18766
3515,0,3,5,4,0,0,0,0,13952,15665
3516,1,11,7,6,2,1,1,0,18413,19681
3517,0,5,2,9,0,0,0,0,16113,18642
3518,1,2,5,1,0,0,0,0,15508,17985
3519,0,12,9,16,1,1,0,0,18345,17559
3520,1,12,11,10,0,0,0,0,18882,19357
3521,0,3,6,1,0,0,0,0,14734,17665
3522,0,4,9,4,0,0,0,0,15337,17456
3523,0,2,2,2,0,0,0,0,15280,18773
3524,1,7,2,8,0,0,0,0,16861,18561
3525,1,5,11,3,0,0,0,0,16321,17802
3526,0,5,7,8,0,0,0,0,15885,16848
3527,0,5,11,3,0,0,0,0,16007,17004
3528,1,6,6,8,0,0,0,0,16171,17226
3529,0,8,9,8,0,0,0,0,15726,16968
3530,0,7,13,6,0,0,0,0,16851,17624
3531,0,5,6,4,0,0,0,0,14448,17263
3532,1,3,3,3,0,0,0,0,15045,16887
3533,1,8,9,8,2,1,1,0,17267,17580
3534,1,8,6,4,0,0,0,1,17706,18003
3535,0,5,7,5,0,0,0,0,15576,16352
3536,1,6,4,7,1,1,0,0,17084,18215
3537,0,6,10,8,1,1,0,0,15614,16000
3538,1,10,1,13,1,1,0,0,19602,20259
3539,0,2,7,1,0,0,0,0,15409,18219
3540,1,4,1,8,0,0,0,0,14298,15101
3541,1,7,2,10,2,1,1,0,18507,19423
3542,0,5,6,5,0,0,0,0,16179,18305
3543,1,7,4,6,1,1,0,0,17018,19495
3544,0,3,4,4,1,1,0,0,15306,16874
3545,0,4,5,4,0,0,0,0,15079,18092
3546,1,9,7,11,1,1,0,0,17622,17879
3547,0,9,6,5,0,0,0,0,17341,19621
3548,0,6,6,5,0,0,0,0,15868,16452
3549,1,9,10,8,1,1,0,0,17170,18583
3550,0,6,12,5,1,1,0,0,15716,17135
3551,0,3,8,3,0,0,0,0,15036,17957
3552,1,8,9,5,0,0,0,0,16608,18490
3553,0,6,8,9,0,0,0,0,16116,17070
3554,1,13,3,11,1,1,0,0,21386,20807
3555,0,7,6,8,0,0,0,0,16441,16272
3556,0,6,8,4,0,0,0,0,15446,16131
3557,0,5,7,7,0,0,0,0,15799,16589
3558,1,9,11,11,1,1,0,0,17909,18562
3559,0,4,13,5,0,0,0,0,15309,16938
3560,1,13,4,11,1,1,0,0,19077,18861
3561,0,7,7,5,0,0,0,0,15321,17311
3562,0,3,8,2,0,0,0,0,14522,15305
3563,0,8,7,7,2,1,1,0,17996,18896
3564,0,6,7,10,1,1,0,0,16447,18423
3565,0,0,7,0,0,0,0,0,13068,15506
3566,0,9,5,8,0,0,0,0,17757,18821
3567,0,9,9,11,0,0,0,0,17459,17338
3568,1,3,7,1,0,0,0,0,14068,17057
3569,0,3,8,1,0,0,0,0,13960,15667
3570,1,10,13,8,1,0,1,0,18255,17685
3571,1,7,5,8,0,0,0,0,17134,19465
3572,0,10,9,12,0,0,0,0,17487,17660
3573,0,6,10,4,0,0,0,0,16335,17339
3574,1,5,5,6,1,0,1,0,16405,18502
3575,0,3,11,5,0,0,0,0,14145,15252
3576,1,5,5,6,0,0,0,0,16419,17295
3577,1,3,4,3,0,0,0,0,14482,17114
3578,1,5,4,5,1,1,0,0,15967,17855
3579,0,5,9,5,0,0,0,0,16093,17056
3580,1,16,4,13,0,0,0,0,20827,19657
3581,0,4,4,2,1,1,0,0,14697,17818
3582,0,10,11,10,0,0,0,0,17702,16589
3583,0,2,9,2,1,1,0,0,14730,17103
3584,0,6,10,10,0,0,0,0,16876,16812
3585,1,5,15,7,0,0,0,0,16203,17059
3586,0,7,7,7,1,0,1,0,17214,18232
3587,1,1,8,0,1,1,0,0,14019,17177
3588,0,8,10,2,0,0,0,0,16163,16956
3589,0,5,7,7,2,1,1,0,15745,17708
3590,1,13,6,13,0,0,0,0,18933,19905
3591,1,4,4,4,1,1,0,0,16452,19169
3592,0,6,4,11,0,0,0,0,16527,17257
3593,0,7,6,8,0,0,0,0,16977,16961
3594,0,1,7,1,0,0,0,0,13874,15799
3595,0,10,8,10,2,1,1,0,17272,18189
3596,0,4,7,2,0,0,0,0,15125,17217
3597,0,2,9,4,0,0,0,0,14691,17573
3598,0,6,5,3,0,0,0,0,16961,18707
3599,1,3,3,4,0,0,0,0,16688,18637
3600,1,4,3,3,1,0,1,1,17143,18702
3601,1,7,9,6,1,0,1,1,18097,18058
3602,1,11,3,14,1,1,0,0,19276,19210
3603,0,7,7,8,1,1,0,0,17114,18783
3604,1,8,6,8,0,0,0,0,16602,16879
3605,0,5,11,4,0,0,0,0,14975,15932
3606,1,6,9,7,1,1,0,0,15843,16910
3607,0,6,7,3,0,0,0,0,15777,18110
3608,1,10,6,5,0,0,0,0,17142,18615
3609,1,7,6,11,0,0,0,0,18027,17905
3610,1,4,5,6,1,1,0,0,16003,17885
3611,1,11,11,9,1,1,0,0,19116,19104
3612,1,11,7,17,1,1,0,0,18078,18102
3613,1,8,8,8,1,1,0,0,18011,18540
3614,0,6,13,6,0,0,0,0,15336,16216
3615,0,6,7,6,1,1,0,0,17273,18685
3616,0,9,7,8,0,0,0,0,17875,18320
3617,0,9,10,14,0,0,0,0,17215,17349
3618,1,6,8,10,0,0,0,0,15579,16747
3619,0,6,8,9,0,0,0,0,16479,16357
3620,0,2,3,6,1,1,0,0,13918,17189
3621,1,9,5,8,2,1,1,0,17615,19117
3622,0,3,3,1,1,1,0,0,15848,18490
3623,0,6,3,6,0,0,0,0,15941,17560
3624,1,2,6,1,2,1,1,0,14448,17294
3625,1,3,2,4,0,0,0,0,15719,19029
3626,0,8,10,9,0,0,0,0,17139,16389
3627,0,4,4,4,1,1,0,0,15977,17115
3628,1,2,4,2,1,1,0,0,14938,17538
3629,0,9,6,13,0,0,0,0,17187,18709
3630,1,8,9,10,1,0,1,0,17558,17905
3631,1,6,2,5,2,1,1,1,17945,18758
3632,1,5,5,10,0,0,0,0,15151,16795
3633,1,4,11,5,0,0,0,0,14983,16993
3634,1,6,7,7,1,1,0,0,16527,16322
3635,0,8,8,4,1,1,0,0,16359,17830
3636,1,8,3,12,1,1,0,0,19038,18856
3637,0,5,4,10,1,1,0,0,15976,17352
3638,0,1,4,1,0,0,0,0,13512,16628
3639,0,5,9,6,0,0,0,0,14923,17285
3640,0,6,6,6,1,0,1,0,16124,17227
3641,0,1,6,1,0,0,0,0,14058,16215
3642,0,3,6,4,0,0,0,0,14422,16781
3643,1,5,6,7,1,1,0,0,16539,19570
3644,0,5,10,6,0,0,0,0,15794,16652
3645,0,8,7,15,0,0,0,0,16867,17923
3646,0,9,9,9,0,0,0,0,17197,18127
3647,1,5,9,5,1,0,1,0,15881,16164
3648,1,11,3,14,0,0,0,0,19373,19208
3649,0,6,5,10,0,0,0,0,16548,17430
3650,0,3,13,4,0,0,0,0,14126,15246
3651,1,7,5,9,0,0,0,0,16518,17024
3652,1,5,11,7,0,0,0,0,15897,17075
3653,1,13,5,8,0,0,0,3,22845,19608
3654,0,1,5,2,1,1,0,0,14445,17594
3655,1,6,5,3,1,0,1,0,17293,18795
3656,0,8,4,7,0,0,0,0,17239,18339
3657,1,8,9,8,2,1,1,0,18339,19765
3658,1,6,4,7,1,1,0,0,16541,19056
3659,1,14,7,13,1,1,0,1,20488,17390
3660,1,5,6,4,1,0,1,0,15072,17951
3661,0,4,6,4,1,1,0,0,15433,18889
3662,1,4,6,7,0,0,0,0,15766,16923
3663,1,10,5,14,1,1,0,0,18459,17936
3664,0,7,3,7,2,1,1,0,16467,17952
3665,1,11,8,13,1,1,0,0,18384,18583
3666,1,11,3,11,1,0,1,0,18479,19708
3667,0,3,9,4,1,0,1,0,14812,16674
3668,1,2,6,1,1,1,0,0,14702,17961
3669,1,3,7,4,0,0,0,0,15715,18159
3670,0,8,5,9,0,0,0,0,16736,18330
3671,0,10,8,9,1,1,0,0,17344,18253
3672,1,11,8,13,1,0,1,0,18625,17323
3673,1,2,7,2,0,0,0,0,13825,15977
3674,0,3,7,1,1,1,0,0,14604,17494
3675,0,5,8,5,0,0,0,0,15770,16913
3676,1,8,9,4,0,0,0,0,16566,18723
3677,0,7,4,6,0,0,0,0,17129,17586
3678,0,4,7,5,0,0,0,0,16176,18293
3679,1,15,5,15,1,0,1,1,21056,19016
3680,1,12,7,10,1,1,0,0,20471,20212
3681,1,8,3,14,0,0,0,1,18823,18188
3682,1,7,3,6,0,0,0,0,17204,19558
3683,1,12,2,23,0,0,0,0,17628,14939
3684,0,7,8,11,1,1,0,0,16562,17625
3685,0,6,11,6,1,1,0,0,16543,17893
3686,0,9,4,12,0,0,0,1,19292,18197
3687,0,5,6,6,0,0,0,0,15590,18314
3688,1,5,1,5,0,0,0,0,15885,17852
3689,1,6,10,6,1,1,0,0,15936,17184
3690,1,3,7,3,0,0,0,0,15040,16582
3691,1,6,3,9,1,1,0,0,15927,17735
3692,0,0,5,0,0,0,0,0,14231,17522
3693,0,3,6,2,0,0,0,0,14998,17859
3694,0,11,13,12,1,0,1,0,18315,17665
3695,1,8,0,9,1,1,0,0,16977,19499
3696,1,3,7,2,1,1,0,0,14857,17267
3697,0,5,9,5,0,0,0,0,14819,15937
3698,0,3,2,5,1,1,0,0,15570,18813
3699,0,3,14,7,0,0,0,0,14231,15543
3700,1,13,7,12,1,1,0,0,19558,19133
3701,1,10,9,9,1,1,0,0,18531,18550
3702,0,5,5,6,0,0,0,0,15211,16678
3703,0,1,2,2,2,1,1,0,13683,16232
3704,1,6,3,7,0,0,0,0,16887,19954
3705,1,4,6,4,0,0,0,0,16317,17928
3706,1,12,4,15,1,0,1,0,19000,18072
